NULL,NULL,277404-128,45454-1,0,0
NULL,NULL,277404-129,256495-2,3,3
NULL,NULL,277404-129,256312-0,36,36
NULL,NULL,256499-130,256298-0,95,95
NULL,NULL,5417-129,256324-1,0,0
NULL,NULL,264521-130,239512-0,0,0
NULL,NULL,264521-130,239562-1,0,0
NULL,NULL,5423-129,5397-128,22,22
NULL,NULL,256492-2,264678-128,0,0
NULL,NULL,256498-1,5427-130,0,0
NULL,NULL,256498-0,269516-130,3,3
NULL,NULL,264558-129,45439-1,0,0
NULL,NULL,256496-2,256318-2,0,0
NULL,NULL,256496-2,256495-2,3,3
NULL,NULL,256492-1,239560-0,0,0
NULL,NULL,5399-130,264338-130,0,0
NULL,NULL,256323-2,239512-0,0,0
NULL,NULL,5426-129,5427-130,1,1
NULL,NULL,277400-130,239561-2,5,5
NULL,NULL,45473-0,256324-1,0,0
NULL,NULL,45502-2,269516-130,8,8
NULL,NULL,256299-2,256298-0,0,0
NULL,NULL,264558-128,5422-130,0,0
NULL,NULL,264558-128,256324-1,0,0
NULL,NULL,5424-130,256298-0,0,0
NULL,NULL,45546-16,239511-1,0,0
NULL,NULL,256495-1,256497-0,6,6
NULL,NULL,264521-129,45514-2,0,0
NULL,NULL,264678-130,264678-128,0,0
NULL,NULL,5398-130,239560-0,0,0
NULL,NULL,256324-0,256324-1,0,0
NULL,NULL,239561-1,239511-2,0,0
NULL,NULL,256319-1,256318-2,6,6
NULL,NULL,239562-2,269511-144,108,108
NULL,NULL,256316-1,256325-2,5,5
NULL,NULL,5417-128,5421-128,0,0
NULL,NULL,239514-1,239561-2,0,0
NULL,NULL,256317-2,256324-1,0,0
NULL,NULL,239565-1,5398-128,0,0
NULL,NULL,239565-1,256495-2,5,5
NULL,NULL,239560-2,256318-2,0,0
NULL,NULL,256316-2,256311-2,0,0
NULL,NULL,256320-1,256311-2,0,0
NULL,NULL,256301-2,256298-0,27,27
NULL,NULL,256322-0,256312-0,0,0
NULL,NULL,256500-1,277310-144,0,0
NULL,NULL,256491-0,256495-2,0,0
NULL,NULL,256498-2,256311-2,0,0
NULL,NULL,47114-16,239514-0,0,0
NULL,NULL,256496-1,256318-2,0,0
NULL,NULL,256310-0,239512-0,4,4
NULL,NULL,239565-0,256318-2,0,0
NULL,NULL,239560-1,239560-0,0,0
NULL,NULL,239563-1,239562-1,0,0
NULL,NULL,256314-2,256314-1,0,0
NULL,NULL,269370-144,239561-2,0,0
NULL,NULL,6633-144,239562-1,0,0
NULL,NULL,256495-0,256495-2,0,0
NULL,NULL,239513-0,239511-1,0,0
NULL,NULL,256303-2,256298-0,47,47
NULL,NULL,239558-0,239514-0,43,43
NULL,NULL,256302-1,256298-0,0,0
NULL,NULL,256313-0,256314-1,1,1
NULL,NULL,256495-2,45477-2,3,3
NULL,NULL,256312-2,256319-2,0,0
NULL,NULL,256318-2,256492-0,0,0
NULL,NULL,256318-2,256319-2,3,3
NULL,NULL,239559-1,5432-128,0,0
NULL,NULL,256323-0,256306-2,0,0
NULL,NULL,256315-0,45565-16,0,0
NULL,NULL,256492-0,264607-129,0,0
NULL,NULL,5431-130,239559-1,0,0
NULL,NULL,239557-2,256310-1,0,0
NULL,NULL,264521-128,239562-0,10,10
NULL,NULL,264679-129,239512-1,0,0
NULL,NULL,239561-2,256492-0,96,96
NULL,NULL,256496-0,256312-1,0,0
NULL,NULL,256310-1,239512-1,0,0
NULL,NULL,239562-0,264679-129,0,0
NULL,NULL,239562-0,239563-0,0,0
NULL,NULL,256311-2,45565-16,0,0
NULL,NULL,239563-2,256310-1,0,0
NULL,NULL,239563-0,5432-128,0,0
NULL,NULL,239512-0,264607-130,0,0
NULL,NULL,256494-2,239512-1,0,0
NULL,NULL,256494-1,256310-1,2,2
NULL,NULL,256494-1,239512-1,7,7
NULL,NULL,239511-2,256492-0,0,0
NULL,NULL,239511-1,277361-128,0,0
NULL,NULL,239511-1,256492-0,0,0
NULL,NULL,239511-0,264607-129,0,0
NULL,NULL,47206-16,256312-1,0,0
NULL,NULL,256497-0,256497-2,0,0
NULL,NULL,256497-0,45477-2,0,0
NULL,NULL,277279-128,5426-130,0,0
NULL,NULL,269526-128,264679-129,0,0
NULL,NULL,277361-128,256602-17,0,0
NULL,NULL,45543-16,256492-0,23,23
NULL,NULL,5429-128,45353-1,0,0
NULL,NULL,5429-128,264521-128,178,178
NULL,NULL,239514-2,264607-130,0,0
NULL,NULL,256492-1,264607-130,0,0
NULL,NULL,5399-130,256310-1,0,0
NULL,NULL,256323-2,239512-1,0,0
NULL,NULL,256322-1,264598-129,0,0
NULL,NULL,45473-1,264598-129,0,0
NULL,NULL,269517-128,5426-128,5,5
NULL,NULL,5426-129,5433-129,0,0
NULL,NULL,256317-0,264598-129,0,0
NULL,NULL,45473-0,264598-128,0,0
NULL,NULL,5425-128,277279-129,0,0
NULL,NULL,5431-129,239559-1,0,0
NULL,NULL,5431-129,239563-0,0,0
NULL,NULL,5424-130,45353-0,10,10
NULL,NULL,45546-16,239561-0,0,0
NULL,NULL,45546-16,277361-128,0,0
NULL,NULL,256495-1,256497-2,1,1
NULL,NULL,264521-129,264521-128,0,0
NULL,NULL,264678-130,256492-0,0,0
NULL,NULL,256324-2,256312-1,0,0
NULL,NULL,256324-2,256497-2,0,0
NULL,NULL,256303-0,5426-128,1,1
NULL,NULL,5433-130,5433-129,0,0
NULL,NULL,239561-1,264607-130,0,0
NULL,NULL,256319-1,256312-1,0,0
NULL,NULL,256319-1,256496-0,0,0
NULL,NULL,239562-2,264679-129,1,1
NULL,NULL,256316-1,256311-1,1,1
NULL,NULL,5429-130,239512-1,0,0
NULL,NULL,264679-128,264679-129,0,0
NULL,NULL,264679-130,264679-129,0,0
NULL,NULL,264679-130,269526-129,0,0
NULL,NULL,5417-128,264278-130,0,0
NULL,NULL,5417-130,264558-130,0,0
NULL,NULL,45514-0,264679-129,0,0
NULL,NULL,5532-144,256497-2,0,0
NULL,NULL,256323-1,256311-1,0,0
NULL,NULL,239515-0,239562-0,3,3
NULL,NULL,239515-0,239563-0,0,0
NULL,NULL,256317-2,264278-130,0,0
NULL,NULL,256303-1,5426-128,1,1
NULL,NULL,5399-128,239559-1,0,0
NULL,NULL,5399-128,239563-0,10,10
NULL,NULL,256316-2,256306-2,0,0
NULL,NULL,256296-2,45477-2,2,2
NULL,NULL,256305-2,239563-0,0,0
NULL,NULL,256319-0,256312-1,0,0
NULL,NULL,256322-0,256496-0,0,0
NULL,NULL,5522-144,256602-17,0,0
NULL,NULL,256500-1,5433-129,1,1
NULL,NULL,256500-1,256311-1,0,0
NULL,NULL,256491-0,264607-129,0,0
NULL,NULL,256491-1,256319-2,1,1
NULL,NULL,256491-1,264607-129,0,0
NULL,NULL,256496-1,256312-1,0,0
NULL,NULL,256496-1,264598-129,0,0
NULL,NULL,264678-129,256492-0,1,1
NULL,NULL,45514-1,239512-1,0,0
NULL,NULL,5398-129,5401-129,0,0
NULL,NULL,269526-130,6632-144,0,0
NULL,NULL,256310-0,264521-128,0,0
NULL,NULL,239560-1,256319-2,0,0
NULL,NULL,256310-2,264521-128,14,14
NULL,NULL,277355-128,269333-144,0,0
NULL,NULL,239563-1,239559-1,5,5
NULL,NULL,239564-2,264679-129,0,0
NULL,NULL,256307-2,5401-129,4,4
NULL,NULL,256307-2,256307-0,0,0
NULL,NULL,5432-130,5432-128,0,0
NULL,NULL,6633-144,239562-0,0,0
NULL,NULL,5423-130,256705-0,0,0
NULL,NULL,239513-0,256602-17,13,13
NULL,NULL,239558-0,239559-1,0,0
NULL,NULL,239558-0,256492-0,7,7
NULL,NULL,239558-0,264607-130,0,0
NULL,NULL,256302-2,5433-129,0,0
NULL,NULL,256302-1,5426-128,0,0
NULL,NULL,239558-2,239559-1,0,0
NULL,NULL,239558-2,239563-0,0,0
NULL,NULL,239513-2,5401-129,4,4
NULL,NULL,239513-2,264607-129,0,0
NULL,NULL,239513-2,277361-128,66,66
NULL,NULL,256312-2,256324-0,0,0
NULL,NULL,256312-2,5398-130,0,0
NULL,NULL,256312-1,5398-130,0,0
NULL,NULL,256314-1,5433-130,31,31
NULL,NULL,45502-0,6443-128,0,0
NULL,NULL,5401-129,256307-1,0,0
NULL,NULL,256315-1,256315-2,0,0
NULL,NULL,256315-0,256315-2,0,0
NULL,NULL,256315-0,5529-144,0,0
NULL,NULL,264558-130,264558-128,0,0
NULL,NULL,264558-130,256321-2,0,0
NULL,NULL,239557-2,264521-129,0,0
NULL,NULL,5432-128,239513-1,0,0
NULL,NULL,239561-2,277358-128,0,0
NULL,NULL,239561-0,256307-1,1,1
NULL,NULL,256299-0,256299-2,0,0
NULL,NULL,239562-1,239562-2,0,0
NULL,NULL,239563-0,256316-1,0,0
NULL,NULL,239512-0,256298-1,0,0
NULL,NULL,256494-2,256299-2,0,0
NULL,NULL,5425-129,5424-128,0,0
NULL,NULL,5398-128,256319-1,0,0
NULL,NULL,239511-0,45546-16,0,0
NULL,NULL,256497-2,256324-0,0,0
NULL,NULL,256497-0,256324-0,0,0
NULL,NULL,256324-1,264598-130,0,0
NULL,NULL,45477-2,45473-2,0,0
NULL,NULL,45514-2,256315-2,0,0
NULL,NULL,45514-2,256299-2,1,1
NULL,NULL,277279-128,5561-128,5,5
NULL,NULL,5417-129,264558-128,0,0
NULL,NULL,5417-129,264599-130,0,0
NULL,NULL,264558-129,264558-128,0,0
NULL,NULL,256496-2,256324-2,0,0
NULL,NULL,256496-2,256495-1,0,0
NULL,NULL,256323-2,256306-1,0,0
NULL,NULL,256322-1,256324-2,0,0
NULL,NULL,269517-128,256303-0,1,1
NULL,NULL,256311-0,256316-1,0,0
NULL,NULL,256309-1,5529-144,2,2
NULL,NULL,256308-1,256308-0,0,0
NULL,NULL,277400-129,269371-144,56,56
NULL,NULL,256300-1,256316-0,0,0
NULL,NULL,256300-1,264472-129,0,0
NULL,NULL,45473-0,45473-2,0,0
NULL,NULL,45473-0,256324-0,0,0
NULL,NULL,45473-0,256324-2,0,0
NULL,NULL,256321-1,264270-128,0,0
NULL,NULL,277356-128,239562-2,0,0
NULL,NULL,256298-1,256308-0,0,0
NULL,NULL,264558-128,256321-2,0,0
NULL,NULL,256495-1,256322-2,0,0
NULL,NULL,277358-128,239561-1,0,0
NULL,NULL,256322-2,256324-0,0,0
NULL,NULL,256322-2,264598-130,0,0
NULL,NULL,269371-144,239561-1,0,0
NULL,NULL,256306-1,256316-0,0,0
NULL,NULL,256303-0,5433-128,4,4
NULL,NULL,5400-128,264521-129,0,0
NULL,NULL,45514-0,5424-130,1,1
NULL,NULL,45514-0,256315-2,1,1
NULL,NULL,45514-0,264521-129,0,0
NULL,NULL,5401-130,256307-1,0,0
NULL,NULL,256317-2,256324-2,0,0
NULL,NULL,256317-2,264599-129,0,0
NULL,NULL,256303-1,256298-1,5,5
NULL,NULL,269517-130,5424-130,0,0
NULL,NULL,239560-2,5398-130,3,3
NULL,NULL,256316-2,256316-0,0,0
NULL,NULL,256313-1,256316-0,1,1
NULL,NULL,256305-2,5431-129,150,150
NULL,NULL,256305-2,256316-0,1,1
NULL,NULL,256319-0,256319-1,0,0
NULL,NULL,5522-144,256307-1,5,5
NULL,NULL,256500-1,256298-1,0,0
NULL,NULL,256500-1,256304-0,1,1
NULL,NULL,256497-1,256324-2,0,0
NULL,NULL,256491-0,256297-1,0,0
NULL,NULL,256491-0,256307-1,0,0
NULL,NULL,264678-129,256319-1,13,13
NULL,NULL,269516-128,256304-0,0,0
NULL,NULL,256325-0,256316-1,0,0
NULL,NULL,5399-129,5400-128,5,5
NULL,NULL,277355-128,256303-0,0,0
NULL,NULL,45502-1,256308-0,0,0
NULL,NULL,256314-0,256316-0,0,0
NULL,NULL,256314-0,256316-1,0,0
NULL,NULL,256314-2,5433-130,0,0
NULL,NULL,256307-2,239561-1,7,7
NULL,NULL,5432-130,239513-1,1,1
NULL,NULL,6633-144,239562-2,0,0
NULL,NULL,5423-130,5424-130,0,0
NULL,NULL,5423-130,5561-128,3,3
NULL,NULL,5627-144,256306-1,0,0
NULL,NULL,256495-0,277403-130,0,0
NULL,NULL,5401-128,5398-130,0,0
NULL,NULL,277254-130,239513-1,0,0
NULL,NULL,277400-128,5431-129,0,0
NULL,NULL,256303-2,5433-130,71,71
NULL,NULL,256303-2,256304-0,0,0
NULL,NULL,256306-0,256316-1,4,4
NULL,NULL,256309-0,256298-1,0,0
NULL,NULL,256308-2,5529-144,0,0
NULL,NULL,256302-2,5424-130,0,0
NULL,NULL,256302-2,6561-144,0,0
NULL,NULL,5425-130,256303-0,0,0
NULL,NULL,239557-0,256315-2,0,0
NULL,NULL,239564-0,256315-2,0,0
NULL,NULL,239513-2,239513-1,0,0
NULL,NULL,239559-2,5431-129,0,0
NULL,NULL,239559-2,256315-2,0,0
NULL,NULL,256495-2,256322-0,1,1
NULL,NULL,256495-2,256319-0,2,2
NULL,NULL,256312-1,239565-1,22,22
NULL,NULL,256312-0,5532-144,18,18
NULL,NULL,239514-0,239515-0,86,86
NULL,NULL,256325-2,256320-1,0,0
NULL,NULL,256325-2,256316-2,0,0
NULL,NULL,256323-0,256323-1,0,0
NULL,NULL,269399-144,239515-0,0,0
NULL,NULL,5401-129,239560-2,0,0
NULL,NULL,256492-0,256296-1,11,11
NULL,NULL,239557-1,264679-130,1,1
NULL,NULL,5432-128,239515-0,0,0
NULL,NULL,5432-128,239514-1,0,0
NULL,NULL,256306-2,256316-2,0,0
NULL,NULL,239561-2,239514-1,0,0
NULL,NULL,256307-0,5522-144,0,0
NULL,NULL,239564-1,269331-144,0,0
NULL,NULL,256319-2,239565-1,0,0
NULL,NULL,256299-0,5424-129,0,0
NULL,NULL,239562-1,239515-2,0,0
NULL,NULL,239562-0,264679-128,0,0
NULL,NULL,256311-2,256323-1,0,0
NULL,NULL,256311-1,256323-1,1,1
NULL,NULL,239563-0,256305-2,24,24
NULL,NULL,239512-1,5429-130,0,0
NULL,NULL,256301-1,256301-2,0,0
NULL,NULL,256494-2,264679-130,2,2
NULL,NULL,256302-0,5424-129,0,0
NULL,NULL,269333-144,256323-1,0,0
NULL,NULL,5398-128,239560-2,1,1
NULL,NULL,264678-128,5522-144,0,0
NULL,NULL,239511-0,239515-0,0,0
NULL,NULL,256321-0,5417-130,0,0
NULL,NULL,256497-0,256319-0,0,0
NULL,NULL,256324-1,256317-2,0,0
NULL,NULL,256324-1,5419-128,0,0
NULL,NULL,6632-144,264679-128,0,0
NULL,NULL,5427-130,269517-129,2,2
NULL,NULL,5427-130,45436-1,0,0
NULL,NULL,5429-129,264679-128,0,0
NULL,NULL,269516-129,256303-1,0,0
NULL,NULL,269511-144,239514-1,62,62
NULL,NULL,269526-128,264679-130,0,0
NULL,NULL,269526-128,5429-130,3,3
NULL,NULL,256499-130,45514-0,19,19
NULL,NULL,256499-128,256323-1,1,1
NULL,NULL,5417-129,256322-0,0,0
NULL,NULL,5423-129,5424-129,0,0
NULL,NULL,256498-1,256304-2,0,0
NULL,NULL,256494-0,256493-1,0,0
NULL,NULL,5399-130,277414-128,0,0
NULL,NULL,256309-1,256301-2,0,0
NULL,NULL,256305-0,5399-128,1,1
NULL,NULL,256301-0,5424-129,0,0
NULL,NULL,277356-128,239514-1,0,0
NULL,NULL,256298-1,256301-2,0,0
NULL,NULL,5424-128,5424-129,0,0
NULL,NULL,264558-128,256632-0,0,0
NULL,NULL,5424-130,45514-0,0,0
NULL,NULL,256495-1,256319-0,140,140
NULL,NULL,6561-144,256304-2,0,0
NULL,NULL,5432-129,239514-1,0,0
NULL,NULL,5433-130,256320-0,3,3
NULL,NULL,256304-0,256303-1,22,22
NULL,NULL,239561-1,239515-2,20,20
NULL,NULL,256319-1,239565-1,0,0
NULL,NULL,256321-2,5417-128,94,94
NULL,NULL,256307-1,5401-130,1,1
NULL,NULL,5429-130,256493-1,0,0
NULL,NULL,239515-0,239515-2,0,0
NULL,NULL,256317-2,256322-0,0,0
NULL,NULL,269517-129,47268-0,25,25
NULL,NULL,256304-2,256320-1,0,0
NULL,NULL,239515-2,269331-144,0,0
NULL,NULL,256320-0,256320-1,0,0
NULL,NULL,256313-1,5399-128,0,0
NULL,NULL,256296-2,256296-1,0,0
NULL,NULL,256296-2,256319-0,0,0
NULL,NULL,256300-0,256313-1,0,0
NULL,NULL,256500-1,256313-1,1,1
NULL,NULL,256491-1,239565-1,48,48
NULL,NULL,47114-16,239514-1,0,0
NULL,NULL,45514-1,264679-130,0,0
NULL,NULL,5398-129,5401-130,0,0
NULL,NULL,239558-1,239514-1,2,2
NULL,NULL,256320-2,256316-2,0,0
NULL,NULL,269526-130,45514-0,325,325
NULL,NULL,277404-130,256322-0,0,0
NULL,NULL,256305-1,256313-1,0,0
NULL,NULL,256305-1,277414-128,0,0
NULL,NULL,256309-2,45514-0,0,0
NULL,NULL,256318-0,256319-0,11,11
NULL,NULL,256310-2,264679-130,0,0
NULL,NULL,277355-128,256323-1,0,0
NULL,NULL,277355-128,256493-1,0,0
NULL,NULL,239564-2,264679-128,4,4
NULL,NULL,277352-128,5522-144,0,0
NULL,NULL,277352-128,239515-0,0,0
NULL,NULL,256307-2,239515-2,3,3
NULL,NULL,5432-130,239515-0,0,0
NULL,NULL,5627-144,256320-0,0,0
NULL,NULL,5401-128,239560-2,0,0
NULL,NULL,239559-0,269331-144,0,0
NULL,NULL,277254-130,239514-1,0,0
NULL,NULL,256602-16,239514-1,0,0
NULL,NULL,256306-0,277414-128,0,0
NULL,NULL,256308-2,256320-0,0,0
NULL,NULL,256317-1,256632-0,0,0
NULL,NULL,256302-2,256303-1,74,74
NULL,NULL,239558-2,269331-144,0,0
NULL,NULL,239559-2,277414-128,0,0
NULL,NULL,256495-2,239565-0,0,0
NULL,NULL,239514-0,277352-128,0,0
NULL,NULL,256318-2,45477-0,4,4
NULL,NULL,239559-1,239558-1,0,0
NULL,NULL,256325-2,269516-128,0,0
NULL,NULL,256325-2,256325-1,0,0
NULL,NULL,256314-1,256325-0,0,0
NULL,NULL,269399-144,239563-1,0,0
NULL,NULL,5401-129,256300-2,0,0
NULL,NULL,5401-129,239560-1,1,1
NULL,NULL,5401-129,5398-129,0,0
NULL,NULL,256492-0,256491-1,45,45
NULL,NULL,5431-130,47114-16,0,0
NULL,NULL,239560-0,256318-1,0,0
NULL,NULL,239557-1,239563-1,0,0
NULL,NULL,264521-128,256310-2,5,5
NULL,NULL,264679-129,239564-2,0,0
NULL,NULL,264679-129,239512-2,0,0
NULL,NULL,256296-0,5398-129,0,0
NULL,NULL,256307-0,45514-1,0,0
NULL,NULL,256500-2,256500-0,0,0
NULL,NULL,256500-2,256309-2,0,0
NULL,NULL,239564-1,5400-130,0,0
NULL,NULL,256319-2,256318-0,0,0
NULL,NULL,256310-1,5399-129,10,10
NULL,NULL,239562-1,5400-129,0,0
NULL,NULL,256311-2,256305-1,0,0
NULL,NULL,256311-1,256298-2,0,0
NULL,NULL,239563-2,5400-129,0,0
NULL,NULL,239563-0,256310-2,0,0
NULL,NULL,239563-0,239563-1,0,0
NULL,NULL,239512-1,256310-2,0,0
NULL,NULL,239512-1,239512-2,0,0
NULL,NULL,239512-0,256310-0,2,2
NULL,NULL,256494-1,5400-130,0,0
NULL,NULL,5398-128,256307-2,0,0
NULL,NULL,5398-128,239560-1,34,34
NULL,NULL,239511-2,277352-128,0,0
NULL,NULL,239511-1,239560-1,1,1
NULL,NULL,239565-2,256318-1,0,0
NULL,NULL,239565-2,239565-0,0,0
NULL,NULL,6632-144,256493-0,0,0
NULL,NULL,6632-144,5400-130,0,0
NULL,NULL,5426-130,264296-128,0,0
NULL,NULL,5426-128,45463-0,0,0
NULL,NULL,5433-129,256500-1,1,1
NULL,NULL,277279-128,5427-128,0,0
NULL,NULL,277404-128,277404-130,0,0
NULL,NULL,45543-16,5398-129,0,0
NULL,NULL,45543-16,256491-0,0,0
NULL,NULL,5417-129,277403-128,0,0
NULL,NULL,264521-130,5400-130,0,0
NULL,NULL,264521-130,239512-2,52,52
NULL,NULL,264521-130,277355-128,0,0
NULL,NULL,256498-1,269516-128,5,5
NULL,NULL,239514-2,256307-2,0,0
NULL,NULL,256492-1,256491-0,113,113
NULL,NULL,256491-2,256491-0,0,0
NULL,NULL,256309-1,45514-1,0,0
NULL,NULL,256309-1,256309-2,0,0
NULL,NULL,277254-129,264678-129,0,0
NULL,NULL,277400-130,5400-129,0,0
NULL,NULL,256305-0,239564-2,0,0
NULL,NULL,256305-0,256310-0,0,0
NULL,NULL,256313-2,256314-2,0,0
NULL,NULL,5425-128,256500-0,0,0
NULL,NULL,277356-128,256310-2,0,0
NULL,NULL,6650-144,256491-0,0,0
NULL,NULL,256298-1,256500-0,0,0
NULL,NULL,256299-2,256493-0,0,0
NULL,NULL,264558-128,256632-1,0,0
NULL,NULL,5424-130,277355-128,0,0
NULL,NULL,264678-130,264678-129,0,0
NULL,NULL,277358-128,239563-1,0,0
NULL,NULL,5529-144,256500-1,0,0
NULL,NULL,256324-2,256497-1,0,0
NULL,NULL,45473-2,256497-1,0,0
NULL,NULL,256324-0,45477-0,0,0
NULL,NULL,256316-0,256325-1,0,0
NULL,NULL,256304-0,256498-2,0,0
NULL,NULL,256308-0,256314-2,14,14
NULL,NULL,239562-2,277352-128,0,0
NULL,NULL,256316-1,5399-129,0,0
NULL,NULL,264679-128,45514-1,0,0
NULL,NULL,269331-144,239564-2,1,1
NULL,NULL,239514-1,239558-1,3,3
NULL,NULL,5401-130,256307-2,2,2
NULL,NULL,5532-144,256497-1,0,0
NULL,NULL,269517-130,5423-128,4,4
NULL,NULL,269517-130,277279-130,17,17
NULL,NULL,239560-2,256307-2,0,0
NULL,NULL,256320-0,256305-1,0,0
NULL,NULL,256296-2,256318-0,0,0
NULL,NULL,256296-2,256491-0,0,0
NULL,NULL,256296-2,264678-129,0,0
NULL,NULL,256296-1,256318-1,1,1
NULL,NULL,256500-1,256500-0,0,0
NULL,NULL,6567-144,256314-0,0,0
NULL,NULL,6567-144,256320-2,0,0
NULL,NULL,264678-129,277352-128,0,0
NULL,NULL,5398-129,239560-1,34,34
NULL,NULL,239558-1,47114-16,0,0
NULL,NULL,256320-2,256325-0,0,0
NULL,NULL,256305-1,256310-2,0,0
NULL,NULL,256309-2,239512-2,65,65
NULL,NULL,256325-0,269516-128,0,0
NULL,NULL,239565-0,277352-128,0,0
NULL,NULL,277279-130,256298-2,0,0
NULL,NULL,256318-0,45477-0,3,3
NULL,NULL,256318-0,256491-1,0,0
NULL,NULL,256318-0,256496-1,0,0
NULL,NULL,5399-129,256305-1,2,2
NULL,NULL,5399-129,256310-2,45,45
NULL,NULL,256318-1,45477-0,2,2
NULL,NULL,256318-1,256491-0,501,501
NULL,NULL,239512-2,256493-0,0,0
NULL,NULL,277355-128,256298-2,0,0
NULL,NULL,277355-128,256309-2,0,0
NULL,NULL,45502-1,6462-129,1,1
NULL,NULL,45502-1,256314-2,0,0
NULL,NULL,256314-0,256314-2,0,0
NULL,NULL,256314-0,256320-2,0,0
NULL,NULL,5400-129,256310-0,9,9
NULL,NULL,256314-2,256325-0,0,0
NULL,NULL,5400-130,256310-2,0,0
NULL,NULL,256300-2,256314-0,0,0
NULL,NULL,256300-2,256314-2,0,0
NULL,NULL,5423-130,5423-128,0,0
NULL,NULL,5627-144,256305-1,0,0
NULL,NULL,5627-144,256320-2,0,0
NULL,NULL,256495-0,256318-0,0,0
NULL,NULL,5401-128,277352-128,0,0
NULL,NULL,239513-0,239558-1,0,0
NULL,NULL,277400-128,47114-16,0,0
NULL,NULL,256306-0,256309-2,0,0
NULL,NULL,256493-2,256493-0,0,0
NULL,NULL,256308-2,45502-1,0,0
NULL,NULL,239558-0,5400-130,0,0
NULL,NULL,256302-1,256298-2,0,0
NULL,NULL,239557-0,5400-130,0,0
NULL,NULL,239558-2,239558-1,0,0
NULL,NULL,256313-0,256325-1,0,0
NULL,NULL,6561-144,256309-1,0,0
NULL,NULL,239512-1,256309-1,0,0
NULL,NULL,256299-0,256309-1,42,42
NULL,NULL,264558-129,45454-2,0,0
NULL,NULL,256618-16,256312-2,0,0
NULL,NULL,256319-0,256312-2,0,0
NULL,NULL,256296-1,256312-2,0,0
NULL,NULL,256496-0,256312-2,0,0
NULL,NULL,239558-0,239514-2,0,0
NULL,NULL,5522-144,239514-2,0,0
NULL,NULL,277356-128,239514-2,0,0
NULL,NULL,239511-0,239514-2,3,3
NULL,NULL,264678-129,256491-2,0,0
NULL,NULL,256492-2,256491-2,1,1
NULL,NULL,256307-0,256491-2,32,32
NULL,NULL,256314-2,256313-2,0,0
NULL,NULL,256325-1,256313-2,0,0
NULL,NULL,256498-2,256313-2,0,0
NULL,NULL,256500-1,256313-2,0,0
NULL,NULL,256308-0,256498-1,66,66
NULL,NULL,269516-129,256498-1,0,0
NULL,NULL,5426-128,256498-1,0,0
NULL,NULL,256311-1,256498-1,0,0
NULL,NULL,256498-2,256498-0,0,0
NULL,NULL,256320-1,256498-0,15,15
NULL,NULL,256308-0,256498-0,22,22
NULL,NULL,256313-2,256498-0,25,25
NULL,NULL,256308-2,45502-0,0,0
NULL,NULL,45502-1,45502-0,0,0
NULL,NULL,256308-1,45502-0,0,0
NULL,NULL,256308-0,256304-1,0,0
NULL,NULL,5427-130,256304-1,0,0
NULL,NULL,256313-1,256323-2,0,0
NULL,NULL,256320-1,256323-2,0,0
NULL,NULL,256493-1,256323-2,0,0
NULL,NULL,5529-144,256323-2,0,0
NULL,NULL,256309-2,256323-0,0,0
NULL,NULL,239512-1,256323-0,0,0
NULL,NULL,239557-0,256315-1,0,0
NULL,NULL,5400-128,256315-1,1,1
NULL,NULL,256494-1,256315-1,0,0
NULL,NULL,239557-2,256315-1,0,0
NULL,NULL,256315-0,256315-1,0,0
NULL,NULL,239558-2,256492-2,0,0
NULL,NULL,239558-0,256492-2,0,0
NULL,NULL,239560-2,256492-2,0,0
NULL,NULL,256491-2,256492-2,2,2
NULL,NULL,239513-2,256492-1,2,2
NULL,NULL,239560-1,256492-1,0,0
NULL,NULL,256296-0,256492-1,0,0
NULL,NULL,256314-0,5431-130,0,0
NULL,NULL,5431-129,5431-130,0,0
NULL,NULL,47114-16,5431-128,0,0
NULL,NULL,5431-129,5431-128,0,0
NULL,NULL,277400-129,5431-128,0,0
NULL,NULL,256321-2,5417-129,11,11
NULL,NULL,256324-0,264558-129,0,0
NULL,NULL,239564-0,239557-2,0,0
NULL,NULL,256310-2,239557-2,296,296
NULL,NULL,239515-2,239557-2,0,0
NULL,NULL,239563-2,239557-2,0,0
NULL,NULL,264521-128,239557-2,0,0
NULL,NULL,239558-0,239557-1,0,0
NULL,NULL,239514-2,239557-1,0,0
NULL,NULL,45565-16,239557-1,0,0
NULL,NULL,239562-1,239557-1,0,0
NULL,NULL,269526-130,264521-130,12,12
NULL,NULL,5400-128,264521-130,0,0
NULL,NULL,6567-144,256305-0,0,0
NULL,NULL,256316-0,256305-0,1,1
NULL,NULL,256313-2,256305-0,0,0
NULL,NULL,256311-1,256305-0,0,0
NULL,NULL,256311-2,256305-0,2,2
NULL,NULL,256310-1,256305-0,0,0
NULL,NULL,5431-128,256305-0,0,0
NULL,NULL,239565-0,256296-0,0,0
NULL,NULL,264678-129,256296-0,0,0
NULL,NULL,239560-0,256296-0,0,0
NULL,NULL,256312-0,256296-0,0,0
NULL,NULL,256495-2,256296-0,0,0
NULL,NULL,256321-1,256496-2,0,0
NULL,NULL,277358-128,239515-1,0,0
NULL,NULL,239511-2,239515-1,0,0
NULL,NULL,239561-2,239515-1,1,1
NULL,NULL,5432-128,239515-1,0,0
NULL,NULL,269399-144,239515-1,0,0
NULL,NULL,239561-1,45543-16,3,3
NULL,NULL,277356-128,45543-16,0,0
NULL,NULL,5399-128,5399-130,0,0
